Type,Clarity,Length,Height,Breadth,Depth,Style,Carat,Lab,Polish,Price,Symmetry,Company,Shape,Ratio,Cut,Color
Certified,VVS1,4.55,2.76,4.58,60.5,Natural,0.35,GIA,EXCELLENT,1066.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,F
Certified,VVS1,4.52,2.76,4.55,60.9,Natural,0.34,GIA,EXCELLENT,1520.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,D
Certified,IF,4.55,2.85,4.58,62.5,Natural,0.36,GIA,EXCELLENT,1574.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,D
Certified,VVS1,4.54,2.73,4.56,60.0,Natural,0.34,GIA,EXCELLENT,1258.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,E
Certified,VS1,5.41,3.33,5.45,61.3,Natural,0.61,GIA,EXCELLENT,1418.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,J
Certified,VVS1,4.56,2.78,4.58,60.8,Natural,0.35,GIA,EXCELLENT,1066.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,F
Certified,VVS1,5.47,3.4,5.48,62.1,Natural,0.63,GIA,EXCELLENT,3282.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,F
Certified,IF,4.56,2.8,4.58,61.3,Natural,0.36,GIA,EXCELLENT,1314.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,D
Certified,VVS1,5.47,3.43,5.49,62.6,Natural,0.64,GIA,EXCELLENT,3284.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,F
Certified,VS2,10.03,6.37,10.11,63.2,Natural,4.01,IGI,EXCELLENT,89674.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,H
Certified,IF,8.7,5.42,8.75,62.1,Natural,2.57,GIA,EXCELLENT,105178.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,D
Certified,SI2,6.33,3.99,6.38,62.8,Natural,0.98,GIA,EXCELLENT,5098.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,I
Certified,SI1,8.98,5.71,9.1,63.1,Natural,3.01,GIA,EXCELLENT,44796.0,VERY GOOD,RAPNET,ROUND,0.99,VERY GOOD,J
Certified,SI1,7.02,4.38,7.18,61.7,Natural,1.35,GIA,VERY GOOD,8556.0,GOOD,RAPNET,ROUND,0.98,GOOD,I
Certified,VVS2,5.89,3.68,5.95,62.1,Natural,0.78,GIA,EXCELLENT,5790.0,VERY GOOD,RAPNET,ROUND,0.99,VERY GOOD,D
Certified,VS1,6.86,4.28,6.9,62.2,Natural,1.24,GIA,EXCELLENT,6512.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,K
Certified,SI1,6.65,3.76,6.75,56.0,Natural,1.02,GIA,VERY GOOD,5286.0,VERY GOOD,RAPNET,ROUND,0.99,GOOD,J
Certified,SI2,4.66,2.93,4.7,62.6,Natural,0.4,GIA,EXCELLENT,674.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,J
Certified,VS1,7.35,4.46,7.48,60.2,Natural,1.51,GIA,EXCELLENT,17082.0,VERY GOOD,RAPNET,ROUND,0.98,VERY GOOD,H
Certified,SI1,10.03,6.28,10.09,62.4,Natural,4.01,GIA,EXCELLENT,121582.0,VERY GOOD,RAPNET,ROUND,0.99,VERY GOOD,H
Certified,VVS1,9.93,5.89,9.99,59.2,Natural,3.47,GIA,EXCELLENT,244870.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,E
Certified,VS2,11.73,7.12,11.77,60.6,Natural,6.02,GIA,EXCELLENT,185136.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,J
Certified,VS1,9.05,5.63,9.08,62.1,Natural,2.81,GIA,EXCELLENT,39660.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,J
Certified,SI1,10.91,6.86,10.99,62.6,Natural,5.04,GIA,EXCELLENT,127778.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,J
Certified,VVS1,10.53,6.08,10.6,57.5,Natural,4.01,GIA,EXCELLENT,105276.0,VERY GOOD,RAPNET,ROUND,0.99,VERY GOOD,K
Certified,SI1,6.31,4.02,6.35,63.5,Natural,1.01,GIA,EXCELLENT,8912.0,EXCELLENT,RAPNET,ROUND,0.99,VERY GOOD,E
Certified,VS1,11.65,7.27,11.68,62.3,Natural,6.07,GIA,EXCELLENT,205674.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,J
Certified,SI2,6.8,4.23,6.83,62.1,Natural,1.2,GIA,EXCELLENT,8066.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,H
Certified,VS1,9.28,5.78,9.31,62.2,Natural,3.03,GIA,EXCELLENT,92728.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,G
Certified,SI2,4.68,2.95,4.7,62.8,Natural,0.4,GIA,EXCELLENT,722.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,J
Certified,SI2,6.21,4.09,6.24,65.7,Natural,1.0,GIA,EXCELLENT,3572.0,VERY GOOD,RAPNET,ROUND,1.0,GOOD,E
Certified,IF,7.15,4.28,7.18,59.8,Natural,1.32,GIA,EXCELLENT,26036.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,F
Certified,VVS1,4.89,3.18,4.96,64.6,Natural,0.5,GIA,EXCELLENT,1802.0,VERY GOOD,RAPNET,ROUND,0.99,VERY GOOD,H
Certified,SI2,7.1,4.59,7.17,64.4,Natural,1.5,GIA,EXCELLENT,7968.0,VERY GOOD,RAPNET,ROUND,0.99,VERY GOOD,H
Certified,SI2,6.22,3.97,6.29,63.4,Natural,1.02,GIA,EXCELLENT,3344.0,VERY GOOD,RAPNET,ROUND,0.99,VERY GOOD,F
Certified,VS1,5.09,3.18,5.11,62.2,Natural,0.51,GIA,EXCELLENT,1436.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,G
Certified,VS2,5.61,3.52,5.65,62.5,Natural,0.7,GIA,VERY GOOD,3430.0,EXCELLENT,RAPNET,ROUND,0.99,VERY GOOD,D
Certified,SI1,5.69,3.56,5.72,62.4,Natural,0.71,GIA,EXCELLENT,2234.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,F
Certified,VVS2,5.6,3.45,5.64,61.4,Natural,0.7,GIA,EXCELLENT,1816.0,EXCELLENT,RAPNET,ROUND,0.99,VERY GOOD,H
Certified,VS2,4.43,2.74,4.45,61.7,Natural,0.33,GIA,EXCELLENT,662.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,D
Certified,VS2,5.72,3.57,5.74,62.3,Natural,0.72,GIA,EXCELLENT,2230.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,H
Certified,VVS2,5.0,3.11,5.02,62.0,Natural,0.47,GIA,EXCELLENT,1152.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,H
Certified,SI1,5.08,3.06,5.12,60.0,Natural,0.49,GIA,VERY GOOD,1316.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,H
Certified,SI2,4.94,3.18,4.99,64.1,Natural,0.5,GIA,EXCELLENT,1158.0,VERY GOOD,RAPNET,ROUND,0.99,VERY GOOD,H
Certified,VS2,6.99,4.11,7.02,58.7,Natural,1.2,GIA,EXCELLENT,16322.0,VERY GOOD,RAPNET,ROUND,1.0,VERY GOOD,E
Certified,VS2,6.96,4.37,6.99,62.6,Natural,1.33,GIA,VERY GOOD,14766.0,VERY GOOD,RAPNET,ROUND,1.0,VERY GOOD,F
Certified,VS1,6.78,4.2,6.83,61.6,Natural,1.21,GIA,EXCELLENT,13618.0,EXCELLENT,RAPNET,ROUND,0.99,VERY GOOD,I
Certified,VS2,6.78,4.24,6.82,62.3,Natural,1.2,GIA,VERY GOOD,15122.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,G
Certified,VS1,6.73,4.1,6.75,60.8,Natural,1.11,GIA,VERY GOOD,8502.0,EXCELLENT,RAPNET,ROUND,1.0,VERY GOOD,I
Certified,VS2,7.31,4.36,7.37,59.4,Natural,1.41,GIA,EXCELLENT,14442.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,H
Certified,VS1,6.38,3.69,6.52,57.2,Natural,0.91,GIA,VERY GOOD,4776.0,GOOD,RAPNET,ROUND,0.98,VERY GOOD,I
Certified,VS2,7.0,4.41,7.04,62.8,Natural,1.34,GIA,EXCELLENT,9898.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,I
Certified,VS1,7.14,4.31,7.18,60.3,Natural,1.34,GIA,EXCELLENT,15826.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,G
Certified,VS1,7.02,4.23,7.05,60.2,Natural,1.3,GIA,EXCELLENT,18182.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,F
Certified,VVS2,5.72,3.51,5.75,61.1,Natural,0.7,GIA,EXCELLENT,5020.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,E
Certified,VS1,6.58,3.87,6.6,58.7,Natural,1.0,GIA,EXCELLENT,10674.0,EXCELLENT,RAPNET,ROUND,1.0,VERY GOOD,F
Certified,VS1,6.78,4.21,6.83,61.9,Natural,1.2,GIA,EXCELLENT,24110.0,EXCELLENT,RAPNET,ROUND,0.99,VERY GOOD,D
Certified,VS2,6.49,3.95,6.54,60.6,Natural,1.01,GIA,VERY GOOD,14940.0,VERY GOOD,RAPNET,ROUND,0.99,VERY GOOD,D
Certified,SI1,5.67,3.5,5.71,61.6,Natural,0.7,GIA,EXCELLENT,2148.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,F
Certified,VS2,5.15,3.12,5.17,60.5,Natural,0.5,GIA,EXCELLENT,1050.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,H
Certified,VS2,6.38,3.98,6.41,62.2,Natural,1.0,GIA,EXCELLENT,7238.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,G
Certified,SI2,7.11,4.45,7.16,62.4,Natural,1.41,GIA,EXCELLENT,6518.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,J
Certified,SI1,6.85,4.32,6.88,62.9,Natural,1.25,GIA,EXCELLENT,12722.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,D
Certified,SI2,7.15,4.47,7.17,62.5,Natural,1.41,GIA,EXCELLENT,6518.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,J
Certified,VS1,6.23,3.94,6.28,63.0,Natural,1.01,GIA,VERY GOOD,5016.0,GOOD,RAPNET,ROUND,0.99,GOOD,J
Certified,VS2,7.16,4.42,7.18,61.6,Natural,1.37,GIA,EXCELLENT,9316.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,J
Certified,VVS1,6.45,3.96,6.47,61.3,Natural,1.01,GIA,EXCELLENT,5202.0,VERY GOOD,RAPNET,ROUND,1.0,VERY GOOD,K
Certified,SI1,5.8,3.42,5.83,58.8,Natural,0.7,GIA,EXCELLENT,2868.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,D
Certified,VVS1,6.79,4.11,6.83,60.4,Natural,1.21,GIA,EXCELLENT,7940.0,VERY GOOD,RAPNET,ROUND,0.99,VERY GOOD,J
Certified,VS2,6.83,4.22,6.88,61.5,Natural,1.23,GIA,VERY GOOD,10926.0,GOOD,RAPNET,ROUND,0.99,GOOD,F
Certified,VS2,6.34,3.98,6.37,62.7,Natural,1.01,GIA,EXCELLENT,4932.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,I
Certified,VS2,6.43,4.02,6.47,62.4,Natural,1.04,GIA,EXCELLENT,6094.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,H
Certified,VS2,6.35,4.0,6.4,62.7,Natural,1.02,GIA,EXCELLENT,4980.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,I
Certified,VS2,6.3,3.97,6.34,62.8,Natural,1.0,GIA,EXCELLENT,8054.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,E
Certified,VS2,6.67,4.17,6.72,62.2,Natural,1.18,GIA,EXCELLENT,6800.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,H
Certified,VS2,9.88,6.1,9.94,61.5,Natural,3.71,GIA,EXCELLENT,155428.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,D
Certified,VVS2,8.09,5.03,8.15,61.9,Natural,2.06,GIA,EXCELLENT,53216.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,E
Certified,VS2,6.35,4.0,6.4,62.7,Natural,1.01,GIA,EXCELLENT,3918.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,J
Certified,SI1,5.52,3.52,5.57,63.4,Natural,0.7,GIA,EXCELLENT,2118.0,VERY GOOD,RAPNET,ROUND,0.99,VERY GOOD,E
Certified,IF,8.18,5.13,8.22,62.5,Natural,2.11,GIA,EXCELLENT,19588.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,K
Certified,SI1,6.32,3.99,6.37,62.9,Natural,1.01,GIA,EXCELLENT,5158.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,H
Certified,VS1,10.0,6.3,10.07,62.8,Natural,4.01,GIA,EXCELLENT,79406.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,K
Certified,SI2,6.42,4.03,6.46,62.6,Natural,1.05,GIA,EXCELLENT,5294.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,F
Certified,VS2,9.08,5.8,9.16,63.6,Natural,3.01,GIA,EXCELLENT,43050.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,J
Certified,VVS2,6.89,4.33,6.94,62.7,Natural,1.3,GIA,EXCELLENT,6736.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,J
Certified,VS2,6.72,4.21,6.76,62.4,Natural,1.2,GIA,EXCELLENT,6914.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,H
Certified,SI2,6.28,4.0,6.34,63.4,Natural,1.0,GIA,EXCELLENT,4294.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,H
Certified,SI1,6.35,3.99,6.39,62.7,Natural,1.01,GIA,EXCELLENT,4754.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,G
Certified,VS1,6.84,4.31,6.89,62.7,Natural,1.25,GIA,EXCELLENT,7098.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,I
Certified,SI1,6.3,3.99,6.36,63.1,Natural,1.0,GIA,EXCELLENT,6242.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,G
Certified,VS2,6.43,4.05,6.47,62.8,Natural,1.06,GIA,EXCELLENT,5336.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,I
Certified,VS1,7.36,4.64,7.43,62.7,Natural,1.6,GIA,EXCELLENT,12842.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,I
Certified,VVS2,7.32,4.52,7.36,61.5,Natural,1.5,GIA,EXCELLENT,19838.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,G
Certified,VVS2,6.29,3.98,6.35,63.0,Natural,1.0,GIA,EXCELLENT,5956.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,H
Certified,SI2,6.41,4.04,6.45,62.8,Natural,1.05,GIA,EXCELLENT,4274.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,H
Certified,IF,11.6,7.17,11.65,61.6,Natural,6.03,GIA,EXCELLENT,110362.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,M
Certified,SI1,12.09,7.62,12.17,62.8,Natural,7.05,GIA,EXCELLENT,148490.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,L
Certified,SI1,4.96,3.16,5.0,63.4,Natural,0.5,GIA,EXCELLENT,842.0,EXCELLENT,RAPNET,ROUND,0.99,VERY GOOD,I
Certified,SI1,4.7,2.93,4.72,62.1,Natural,0.4,GIA,EXCELLENT,828.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,D
Certified,SI1,5.69,3.45,5.72,60.5,Natural,0.7,GIA,EXCELLENT,2254.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,F
Certified,I1,4.31,2.65,4.32,61.4,Natural,0.3,GIA,EXCELLENT,384.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,H
Certified,SI1,4.49,2.68,4.51,59.6,Natural,0.33,GIA,EXCELLENT,582.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,F
Certified,VS1,5.11,3.19,5.14,62.3,Natural,0.51,GIA,EXCELLENT,1326.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,H
Certified,SI1,4.48,2.77,4.5,61.6,Natural,0.34,GIA,EXCELLENT,612.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,F
Certified,SI2,6.74,4.25,6.79,62.8,Natural,1.2,GIA,EXCELLENT,9782.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,E
Certified,VS2,7.97,5.0,8.02,62.5,Natural,2.0,GIA,EXCELLENT,32204.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,H
Certified,SI2,8.84,5.6,8.88,63.1,Natural,2.7,GIA,EXCELLENT,24844.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,L
Certified,VVS1,5.83,3.64,5.86,62.4,Natural,0.77,GIA,EXCELLENT,6600.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,E
Certified,VVS1,5.81,3.65,5.84,62.7,Natural,0.76,GIA,EXCELLENT,5946.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,F
Certified,VVS1,5.85,3.61,5.88,61.7,Natural,0.76,GIA,EXCELLENT,4982.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,G
Certified,VVS1,5.85,3.65,5.87,62.2,Natural,0.76,GIA,EXCELLENT,5946.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,F
Certified,VVS1,5.84,3.64,5.87,62.1,Natural,0.77,GIA,EXCELLENT,5048.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,G
Certified,VVS1,5.82,3.64,5.85,62.5,Natural,0.75,GIA,EXCELLENT,6506.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,E
Certified,VVS1,5.82,3.64,5.85,62.4,Natural,0.77,GIA,EXCELLENT,6024.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,F
Certified,VVS1,5.8,3.63,5.84,62.3,Natural,0.76,GIA,EXCELLENT,4982.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,G
Certified,VVS1,5.86,3.68,5.9,62.6,Natural,0.77,GIA,EXCELLENT,6024.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,F
Certified,SI1,10.68,6.72,10.7,62.9,Natural,4.8,GIA,VERY GOOD,78872.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,J
Certified,VVS1,10.92,6.78,10.95,62.0,Natural,5.01,GIA,EXCELLENT,67204.0,VERY GOOD,RAPNET,ROUND,1.0,EXCELLENT,M
Certified,VVS2,7.09,4.49,7.13,63.1,Natural,1.4,GIA,EXCELLENT,9728.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,I
Certified,VS1,4.53,2.81,4.54,61.8,Natural,0.35,GIA,EXCELLENT,624.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,H
Certified,VS2,4.79,2.97,4.81,61.9,Natural,0.42,GIA,EXCELLENT,794.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,H
Certified,I1,4.29,2.7,4.32,62.7,Natural,0.31,GIA,EXCELLENT,356.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,F
Certified,VVS1,7.19,4.41,7.24,61.1,Natural,1.41,GIA,EXCELLENT,20520.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,F
Certified,VS1,8.05,5.03,8.09,62.3,Natural,2.04,GIA,EXCELLENT,30604.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,H
Certified,VS1,7.51,4.8,7.57,63.6,Natural,1.7,GIA,EXCELLENT,17078.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,H
Certified,VVS2,7.48,4.47,7.51,59.7,Natural,1.51,GIA,EXCELLENT,19972.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,G
Certified,VS2,8.1,4.97,8.14,61.2,Natural,2.0,GIA,EXCELLENT,32944.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,G
Certified,VVS1,6.96,4.32,7.0,61.9,Natural,1.3,GIA,EXCELLENT,17656.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,F
Certified,VS2,8.2,4.94,8.25,60.1,Natural,2.01,GIA,EXCELLENT,37994.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,F
Certified,VVS1,9.42,5.74,9.48,60.8,Natural,3.21,GIA,EXCELLENT,151016.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,E
Certified,VS1,6.46,4.02,6.5,62.0,Natural,1.0,GIA,EXCELLENT,7070.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,G
Certified,VS2,7.6,4.76,7.66,62.3,Natural,1.71,GIA,EXCELLENT,16454.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,H
Certified,VS2,6.51,4.05,6.54,62.0,Natural,1.07,GIA,EXCELLENT,6822.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,G
Certified,SI1,7.16,4.61,7.19,64.3,Natural,1.51,GIA,EXCELLENT,8022.0,EXCELLENT,RAPNET,ROUND,1.0,VERY GOOD,I
Certified,VS2,6.5,3.93,6.55,60.2,Natural,1.0,GIA,EXCELLENT,5378.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,H
Certified,VS1,6.35,4.0,6.39,62.8,Natural,1.01,GIA,EXCELLENT,5990.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,H
Certified,VVS2,8.05,5.06,8.1,62.7,Natural,2.07,GIA,EXCELLENT,32422.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,H
Certified,VVS1,6.47,4.05,6.5,62.4,Natural,1.06,GIA,EXCELLENT,12752.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,F
Certified,VVS1,7.37,4.43,7.4,60.0,Natural,1.5,GIA,EXCELLENT,24398.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,E
Certified,VVS2,7.29,4.53,7.33,62.0,Natural,1.5,GIA,EXCELLENT,15836.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,H
Certified,VVS2,12.76,7.95,12.87,62.0,Natural,8.04,GIA,EXCELLENT,398824.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,H
Certified,VVS2,9.47,5.67,9.52,59.7,Natural,3.02,GIA,EXCELLENT,78830.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,H
Certified,VVS1,12.94,8.05,12.96,62.1,Natural,8.32,GIA,EXCELLENT,216676.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,K
Certified,VVS2,11.31,6.8,11.36,60.0,Natural,5.22,GIA,EXCELLENT,242234.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,H
Certified,VVS1,13.07,7.92,13.15,60.4,Natural,8.15,GIA,EXCELLENT,212248.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,K
Certified,IF,9.11,5.75,9.19,62.8,Natural,3.01,GIA,EXCELLENT,182126.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,D
Certified,VVS2,6.91,4.29,6.97,61.8,Natural,1.3,GIA,EXCELLENT,16446.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,E
Certified,VS1,7.18,4.38,7.22,60.9,Natural,1.41,GIA,EXCELLENT,13816.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,G
Certified,VS1,6.83,4.02,6.85,58.7,Natural,1.12,GIA,EXCELLENT,6292.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,H
Certified,VVS1,7.78,4.89,7.84,62.6,Natural,1.86,GIA,EXCELLENT,45224.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,D
Certified,VVS1,6.68,3.98,6.7,59.5,Natural,1.07,GIA,EXCELLENT,15890.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,D
Certified,VVS2,6.93,4.33,6.96,62.4,Natural,1.3,GIA,EXCELLENT,12196.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,G
Certified,VVS2,6.61,3.93,6.63,59.3,Natural,1.04,GIA,EXCELLENT,6524.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,H
Certified,SI1,7.52,4.73,7.57,62.7,Natural,1.7,GIA,EXCELLENT,21396.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,F
Certified,VVS2,6.42,4.04,6.47,62.7,Natural,1.03,GIA,EXCELLENT,10732.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,F
Certified,VVS1,6.63,4.0,6.65,60.2,Natural,1.05,GIA,EXCELLENT,7068.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,H
Certified,VVS2,6.59,3.99,6.63,60.4,Natural,1.03,GIA,EXCELLENT,9198.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,E
Certified,IF,7.67,4.77,7.71,62.0,Natural,1.75,GIA,EXCELLENT,31574.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,F
Certified,VS2,9.17,5.74,9.25,62.3,Natural,3.05,GIA,EXCELLENT,89680.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,F
Certified,VVS1,8.05,4.97,8.09,61.5,Natural,2.0,IGI,EXCELLENT,18242.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,I
Certified,SI2,7.78,5.05,7.9,64.4,Natural,2.01,GIA,EXCELLENT,16598.0,VERY GOOD,RAPNET,ROUND,0.98,VERY GOOD,H
Certified,VVS1,4.76,2.99,4.78,62.6,Natural,0.41,GIA,EXCELLENT,796.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,I
Certified,VVS2,4.69,2.92,4.72,62.0,Natural,0.4,GIA,EXCELLENT,734.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,I
Certified,VVS2,5.39,3.34,5.41,61.8,Natural,0.6,GIA,EXCELLENT,2660.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,D
Certified,VS2,5.45,3.41,5.47,62.4,Natural,0.63,GIA,EXCELLENT,1072.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,J
Certified,VVS1,5.4,3.38,5.44,62.4,Natural,0.61,GIA,EXCELLENT,2214.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,G
Certified,IF,5.11,3.15,5.14,61.5,Natural,0.51,GIA,EXCELLENT,1282.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,I
Certified,VS1,4.58,2.81,4.62,61.0,Natural,0.36,IGI,EXCELLENT,562.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,G
Certified,IF,4.72,2.96,4.76,62.3,Natural,0.41,IGI,EXCELLENT,936.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,G
